timestamp,2023-04-01_KERAGHARI_WEATHER_STATION_1,,,KERAGHARI_WEATHER_STATION_2,,,RATAMATE_WEATHER_STATION_1,,,RATAMATE_WEATHER_STATION_2,,,HELIPAD_WEATHER_STATION_1,,,HELIPAD_WEATHER_STATION_2,,,FOREBAY_WEATHER_STATION_1,,,FOREBAY_WEATHER_STATION_2,,,STAFF_QUARTER_WEATHER_STATION_1,,,STAFF_QUARTER_WEATHER_STATION_2,,,COFFEE_AREA_1_WEATHER_STATION_1,,,COFFEE_AREA_1_WEATHER_STATION_2,,,COFFEE_AREA_2_WEATHER_STATION_1,,,COFFEE_AREA_2_WEATHER_STATION_2,,
,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max
19-08-2024 16:00,202.71,191.65,235.94,214.07,140.13,199.39,211.37,173.22,200.53,170.43,126.26,163.09,138.72,95.1,115.06,187.28,121.29,162.85,155.44,103.14,120.85,129.63,96.33,121.55,123.3,105.53,131.9,131.04,102.03,125.91,77.45,108.14,131.98,90.67,81.69,108.96,102.84,85.8,115.21,0,0,0
19-08-2024 17:00,187.56,214.72,268.69,195.16,240.56,301.1,219.36,228.04,255.08,137.36,183.18,192.42,136.03,169.89,190.38,173.89,227.86,239.4,165.9,215.16,231.1,148.34,193.57,205.48,166.34,250.21,385.4,170.43,225.35,247.91,129.28,194.4,250.17,138.44,158.95,205.02,151.39,184.17,240.23,0,0,0
19-08-2024 18:00,32.2,39.08,43.44,33.15,63.81,113.81,30.17,37.81,43.76,22.05,34.79,40.15,22.94,30.25,35.44,29.61,41.98,49.35,26.92,40.66,46.13,23.42,38.04,45.44,27.91,44.31,52.12,28.26,42.63,47.49,25.37,42.31,44.73,26.73,36.25,46.48,27.8,40.44,47.53,0,0,0
19-08-2024 19:00,0,0,0,0,0.25,1.32,0,0,0,0,0.01,0.2,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0.02,0.42,0,0,0,0,0.67,1.9,0,0.19,0.82,0,0,0.12,0,0,0
19-08-2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-08-2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.25,0.06,0.13,0.29,0,0,0,0,0,0
19-08-2024 22:00,0,0,0.12,0,0,0,0,0,0,0,0.07,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.18,0,0.09,0.29,0,0,0,0,0,0
19-08-2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0
20-08-2024 00:00,0,0,0.06,0,0,0,0,0,0,0.27,0.05,0.4,0,0,0,0.31,0.19,0.49,0.47,0.28,0.47,0.51,0.21,0.38,0.42,0.1,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-08-2024 01:00,0.18,0.12,0.31,0,0,0.06,0.27,0.15,0.27,0.6,0.49,0.73,0,0,0,0.49,0.44,0.74,0.33,0.25,0.61,0.57,0.46,0.76,0.48,0.39,0.61,0.37,0.09,0.43,0,0,0,0.12,0.1,0.29,0.3,0.06,0.3,0,0,0
20-08-2024 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
20-08-2024 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,0.01,0.12,0,0,0.12,0,0,0,0,0,0
20-08-2024 04:00,0,0.01,0.12,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0.01,0.12,0,0,0.06,0,0,0
20-08-2024 05:00,0,0,0.06,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.12,0,0,0,0,0.01,0.19,0,0,0.12,0,0.02,0.19,0,0,0,0,0,0.06,0,0,0,0,0,0
20-08-2024 06:00,7.45,4.39,7.39,8.26,1.31,3.4,6.85,4.16,6.37,6.35,2.45,5.14,9.2,3.69,8.32,11.17,2.58,5.86,10.98,2.08,6.03,10.69,1.48,3.37,11.32,1.58,3.63,11.32,2.43,5.5,9.25,1.39,3.12,9.91,4.6,9.44,9.81,3.56,8.01,0,0,0
20-08-2024 07:00,36.04,30.48,36.04,36.55,25.68,30.75,35.35,28.35,32.86,34.21,24.45,27.93,25.83,22.13,23.97,32.88,24.86,28.5,33.93,26.78,28.32,31.63,24.16,26.28,37.47,27.53,30.87,38.59,29.46,31.41,29.84,20.44,23.65,32.18,26.38,31.77,33.18,26.26,30.13,0,0,0
20-08-2024 08:00,35.74,34.28,35.74,37.94,37.81,39.2,37.83,35.07,37.02,37.61,35.47,38.02,34.98,32,34.1,42.63,38.62,40.03,44.86,38.44,41.41,42.7,35.55,38.5,48.49,38.69,42.37,48.91,41.18,45.33,46.01,37.27,40.99,49,44.43,48.71,49.68,43.76,47.89,0,0,0
20-08-2024 09:00,94.76,88.44,95,94.78,91.17,93.45,90.28,86.32,95.25,87.46,82.9,89.39,72.49,69.48,74.34,91.67,86.84,92.71,88.51,86.65,94.26,82.41,83.26,91.26,91.64,91.91,98.48,93.5,90.07,97.58,94.6,93.5,96.69,101.22,95.16,102.45,96.8,92.16,97.7,0,0,0
20-08-2024 10:00,165.62,166.71,168.62,178.97,166.09,176.26,164.75,173.1,176.35,165.96,162.22,167.56,143.42,125.87,140.99,180.93,157.54,167.6,180.21,155.04,169.46,167.68,139.6,144.52,188.56,157.64,170.15,190.16,163.88,177.17,169.6,142.91,152.57,180.7,164.88,179.17,180.8,159.78,171.72,0,0,0
20-08-2024 11:00,266.85,241.35,266.36,275.32,219.09,234.61,239.38,236.76,244.89,242.66,210.45,228.23,203.76,182.05,198.6,255.5,218.33,243.29,257.83,205.86,239.88,239.85,176.7,210,267.55,204.91,227.78,268.32,206.17,242.6,243.62,195.65,211.45,260.23,230.59,259.06,260.74,220.44,246.39,0,0,0
20-08-2024 12:00,504.32,445.34,504.14,532.3,413.28,436.83,515.73,441.21,502.88,480.24,381.79,401.87,371.83,320.14,354.21,478.38,391.18,414.34,456.4,379.66,404.71,419.62,337.76,362.99,429.41,356.52,380.56,436.83,370.98,392.74,324.8,303.19,312.98,350.96,335.72,349.91,367.82,339.96,353.12,0,0,0
20-08-2024 13:00,382.38,402.91,437.97,373.82,555.01,760.61,351.89,412.24,511.19,322.83,442.38,694.56,230.06,303.3,494.48,304.17,472.68,745.17,279.65,547.43,1082.26,244.11,620.26,1006.36,249.63,461.69,811.18,262.51,437.41,998.58,231.91,215.55,289.02,250.39,216.25,248.57,232.16,220.36,267.98,0,0,0
20-08-2024 14:00,452.76,447.44,472.92,463.3,397.77,459.96,461.6,453.41,478.33,387.84,364.46,399.73,343.46,327.6,368.31,424.71,385.63,447.72,443.27,381.04,444.62,410.9,329.7,379.15,479.47,374.99,436.25,461.32,390.99,493.05,414.93,326.5,350.04,456.64,391.34,455,455.24,388.01,427.08,0,0,0
20-08-2024 15:00,386.72,415.25,570.42,384.84,460.21,564.32,639.9,515.94,746.64,292.97,365.46,443.89,322.95,321.65,360.62,374.87,410.84,503.3,694.18,481.87,819.29,580.82,443.52,632.36,687.4,569.03,840.54,627.48,515.95,791.67,811.48,611.76,883.84,885.85,863.74,998.09,846.38,659.22,979.89,0,0,0
20-08-2024 16:00,131.53,433.62,671.29,135.11,595.62,738.18,639.9,515.94,746.64,59.19,120.79,165.22,103.48,376.5,564.9,118.56,555.4,717.1,160.48,521.48,712.78,116.52,473.92,636.43,143.34,416.51,674.08,133.39,426.25,624.02,73.89,375.74,574.54,78.48,198.14,520.88,182.96,368.2,599.57,0,0,0
20-08-2024 17:00,263.74,349.18,323.06,303.74,386.18,414.08,639.9,515.94,746.64,39.15,47.29,50.11,205.78,250.79,288.75,240.7,348.14,384.49,51.55,64.43,74.07,36.72,48.19,54.73,58.9,347.86,419.3,54.67,107.76,367.14,54.29,231.97,333.81,56.97,95.76,194.53,256.32,269.23,351.62,0,0,0
20-08-2024 18:00,28.35,31.91,46.61,36.49,41.44,73.67,639.9,515.94,746.64,20.44,23.1,24.52,18.81,20.82,23.97,24,28.13,31.77,23.55,27.8,31.69,19.98,24.37,26.41,22.94,29.78,34.75,22.63,27.38,31.79,20.16,26.52,30.02,22.04,24.73,27.96,21.29,24.95,28.76,0,0,0
20-08-2024 19:00,0,0,4.95,0,0.61,3.47,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.83,0,0.07,1.03,0,0,0,0,0.04,0.67,0,0,0,0,0,0,0,0,0
20-08-2024 20:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-08-2024 21:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-08-2024 22:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-08-2024 23:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.12,0,0,0,0,0,0
21-08-2024 00:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.25,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2024 01:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2024 02:00,0,0,0,0,0,0,639.9,515.94,746.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2024 03:00,0.06,0.12,0.24,0,0.01,0.13,639.9,515.94,746.64,0.07,0.03,0.2,0,0,0,0,0.08,0.25,0,0,0,0,0.01,9.99,0,0.01,0.24,0,0.01,0.19,0,0.02,0.18,0,0.01,0.12,0,0,0,0,0,0
21-08-2024 04:00,0,0,0.06,0,0,0,639.9,515.94,746.64,0,0,0.13,0,0,0,0,0.03,0.19,0,0,0,0.06,0.09,10.05,0,0,0.12,0,0,0.06,0,0,0,0,0,0.12,0,0,0,0,0,0
21-08-2024 05:00,0.06,0.11,0.24,0,0,0.06,0,0,0,0,0.02,0.2,0,0,0,0.06,0.01,0.12,0,0,0,0.06,0.01,0.13,0,0,0.12,0,0,0.06,0,0,0,0,0.02,0.18,0,0,0,0,0,0
21-08-2024 06:00,5.01,3.08,5.01,5.36,1.36,2.58,0,0,0,5.34,2.24,2.94,5.11,2.67,4.34,6.35,2.64,3.89,6.78,2.39,3.88,2.86,0.01,0.13,8.35,2.62,3.75,7.92,3.13,4.51,7.05,2.43,3.25,7.5,4.65,7.27,8.19,3.72,6.1,0,0,0
21-08-2024 07:00,27.92,23.28,27.61,30.44,21.61,25.02,0,0,0,27.46,21.93,23.12,22.99,18.64,20.92,28.75,22.28,23.32,28.55,22.13,24.72,13.87,0.01,0.13,30.08,21.86,25,29.25,23.43,26.1,29.78,19.6,23.47,31.83,26.1,31.53,32.29,23.6,28.1,0,0,0
21-08-2024 08:00,74.29,60.11,73.56,79.78,53.86,58.86,0,0,0,70.02,52.41,55.79,58.12,49.23,55.38,74.15,56.73,63.17,72.2,59.15,64.68,43.78,0.01,0.13,76.63,58.15,63.98,75.44,61.66,68.39,75.79,54.89,60.72,80.88,68.04,79.95,79.4,63.85,74.62,0,0,0
21-08-2024 09:00,90.54,71.69,90.42,97.17,70.23,92.63,0,0,0,90.6,59.65,68.28,76.15,53.62,69.95,96.23,62.3,70.14,92.86,64.88,70.85,66.18,0.01,0.13,92.25,72.87,87.35,92.08,69.56,77.73,87.13,63.16,80.02,94.07,69.82,91.37,86.57,64.16,72.05,0,0,0
21-08-2024 10:00,179.12,152.22,178.94,187.66,123.35,135.05,0,0,0,172.17,120.86,141.77,134.22,114.12,130.35,170.13,133.49,153.91,167.82,132.14,152.77,149.29,0.01,0.13,172.58,126.24,141.1,171.11,132.45,152.62,177.07,123.74,147.42,189.14,163.43,187.73,179.91,145.26,171.66,0,0,0
21-08-2024 11:00,254.51,225.35,251.09,253.9,236.69,254.71,0,0,0,203.97,195.84,218.34,143.78,139.54,153.08,187.83,190.5,223.49,175.91,181.03,218.99,187.22,0.01,0.13,174.09,192.03,246.48,174.33,179.93,222.07,174.93,176.33,211.69,188.08,182.06,188.38,179.19,170.22,176.62,0,0,0
21-08-2024 12:00,317.32,482.76,596.27,316.35,428.27,573.01,0,0,0,286.42,449.97,555.13,228.92,354.37,406.86,291.84,443.93,521.06,281.66,431.29,499.86,464.42,0.01,0.13,264.4,391.19,469.42,276.05,420.81,483.09,246.01,380.11,424.24,268.03,328.55,429.56,243.94,376.15,437.18,0,0,0
21-08-2024 13:00,485.81,413.99,486.54,515.42,275.31,361.4,0,0,0,465.67,305.01,394.38,411.82,323.77,387.02,511.87,339.31,431.86,525.47,348.99,447.94,202.87,0.01,0.13,550.29,302.52,519.42,539.42,350.01,470.29,610.57,237.29,540.91,674.73,555.44,817.51,620.67,534.94,1022.58,0,0,0
21-08-2024 14:00,548.55,524.33,839.11,584.48,376.57,420.26,0,0,0,499.01,416.13,949.85,461,390.5,701.55,581.64,436.41,1020.97,566.69,394.83,603.38,440.37,0.01,0.13,656.1,391.15,561.91,567.81,386.62,477.59,386.56,354.19,703.77,420.07,355.45,485.54,445.43,353.66,481.3,0,0,0
21-08-2024 15:00,304.91,331.09,380.91,325.42,381.93,483.03,0,0,0,303.12,325.7,391.04,267.21,241.26,281.88,332.12,290.87,311.08,342.6,291.11,314.24,218.59,0.01,0.13,324.63,312.72,523.6,344.75,298.06,332.7,107.53,149.91,177.07,116.23,170.28,210.59,173.63,237.78,283.76,0,0,0
21-08-2024 16:00,131.72,172.04,193.91,133.72,180.49,195.04,0,0,0,113.78,157.06,170.5,99.3,120.99,130.04,124.91,158.41,169.27,121.79,146.45,155.58,137.39,0.01,0.13,110.17,129.9,136.74,115.58,135.68,140.62,67.95,81.62,83.64,72.33,83.6,88.5,80.36,92.63,96.14,0,0,0
21-08-2024 17:00,115.59,160.49,187.25,113.49,202.72,247.91,0,0,0,102.02,173.25,181.32,79.36,120.91,139.91,101.97,172.47,183.27,96.88,156.69,172.49,128.61,0.01,0.13,89.53,155.91,175,93.01,154.19,171.6,70.22,123.66,132.16,75.84,108.35,133.69,76.59,119.13,141.22,0,0,0
21-08-2024 18:00,27.13,19.7,26.94,28.48,20.1,23.88,0,0,0,22.65,16.77,20.44,17.77,13.54,16.79,22.7,17.33,20.85,20.89,16.99,20.05,15.65,158.74,965.63,18.04,17.26,20.76,18.49,16.74,19.79,11.83,16.04,20.65,13.25,14.63,16.35,13.75,14.38,16.74,0,0,0
21-08-2024 19:00,0,0,0.06,0,2.24,4.73,0,0,0,0,0.47,2.81,0,0,0,0,0.38,2.65,0,0.08,1.22,0,13.2,19.28,0,0.78,3.09,0,0.16,1.73,0,0.44,2.02,0,0,0,0,0,0,0,0,0
21-08-2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2024 21:00,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,19.28,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2024 23:00,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,0,0.06,0,0,0,0,13.2,19.28,0,0,0.06,0.12,0,0.06,0,0,0,0,0.01,0.18,0,0,0,0,0,0
22-08-2024 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,19.28,0,0,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
22-08-2024 01:00,0,0,0.06,0,0,0.06,0,0,0,0,0.07,0.27,0,0,0,0,0,0,0,0,0,0,13.2,19.28,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-08-2024 02:00,0,0.01,0.12,0,0,0,0,0,0,0,0.01,0.13,0,0,0,0,0,0,0,0,0,0,13.2,19.28,0,0,0.06,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0
22-08-2024 03:00,0.18,0.1,0.24,0,0,0.06,0,0,0,0.07,0.05,0.2,0,0,0,0,0.01,0.12,0,0,0,0,13.2,19.28,0.24,0.01,0.12,0,0,0.06,0,0,0.06,0,0.02,0.12,0,0,0,0,0,0
22-08-2024 04:00,0,0.04,0.18,0,0,0,0,0,0,0,0.01,0.13,0,0,0,0,0.05,0.19,0,0,0,0,13.2,19.28,0,0.06,0.24,0.06,0.01,0.12,0,0.01,0.12,0,0.04,0.18,0,0,0,0,0,0
22-08-2024 05:00,0.18,0.04,0.24,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.06,0,0,0,0,13.2,19.28,0,0.02,0.18,0,0.01,0.12,0.18,0.01,0.18,0.12,0.06,0.18,0,0,0,0,0,0
22-08-2024 06:00,3.24,1.91,3.24,3.09,0.5,1.2,2.97,1.53,2.64,2.94,1,1.74,2.27,1.14,1.96,3.02,1.15,2.04,2.43,0.55,1.64,0,13.2,19.28,3.09,0.84,1.69,3.09,1.15,2.1,2.82,0.75,1.59,3.11,1.95,3.05,2.57,1.01,1.97,0,0,0
22-08-2024 07:00,41.18,34.67,41.12,44.36,27.43,30.56,44.57,35.11,43.71,43.43,26.81,35.01,38.08,26.05,34.82,47.07,28.79,37.2,48.14,28.19,37.15,36.4,13.2,19.28,50.24,27,32.57,50.03,29.32,37.41,48.89,24.62,30.45,52.05,36.67,51.34,49.74,31.47,42.99,0,0,0
22-08-2024 08:00,154.75,134.89,154.93,161.32,102.25,117.4,162.38,135.23,162.75,147.45,102.42,129.88,123.17,95.8,118.88,157.05,105.77,136.57,150.39,102.25,132.63,85.72,13.2,19.28,150.06,93.37,116.89,151.32,103,131.16,126.59,80.81,100.91,135.39,112.58,134.51,137.04,105.83,128.13,0,0,0
22-08-2024 09:00,185.17,168.32,185.05,187.92,172.23,192.71,178.56,154.5,170.74,169.63,146.95,152.26,139.08,117.59,130.87,176.36,146.86,152.8,174.55,139.43,150.2,162.15,13.2,19.28,175.78,128.01,136.26,176.68,137.22,149.53,162.19,101.1,119.48,174.25,137.64,172.84,171.6,125.51,155.09,0,0,0
22-08-2024 10:00,341.51,361.77,378.16,354.6,307.08,361.02,347.15,362.62,381.3,329.11,324.86,370.4,263.9,274.74,289.48,334.65,333.91,369.44,332.93,327.74,359.94,336.51,288.87,326.52,329.59,300.22,338.07,330.16,322.92,352.98,294.29,259.25,288.28,315.68,308.65,316.15,313.36,302.71,316.76,0,0,0
22-08-2024 11:00,451.29,453,468.34,475.27,417.11,446.6,453.35,447.23,465.32,426.85,405.17,441.35,330.08,337.17,347.34,423.17,416.16,440.93,412.85,414.55,440.23,384.3,288.87,326.52,399.15,398.79,435.1,405.98,414.53,441.9,379.39,366.53,407.82,406.47,422.25,441.28,391.44,410.2,428.27,0,0,0
22-08-2024 12:00,336.99,369.53,438.34,378.73,535.36,625.19,386,422.11,489.61,344.94,433.81,515.71,304.04,328.26,372.6,378.69,446.03,516.37,393.82,454.15,519.63,365.15,370.66,408.36,411.98,499.66,618.45,403.38,460.62,519.57,448.81,525.92,608.98,484.25,505.35,568.94,448.3,482.18,523.64,0,0,0
22-08-2024 13:00,330.51,313.1,330.51,352.83,314.01,333.55,357.56,339.65,356.16,302.59,285.57,302.65,257.65,259.71,264.21,325.64,322.54,331.25,331.48,336.46,344.89,310.74,370.66,408.36,349.75,353.23,366.88,339.44,344.2,355.14,393.3,355.49,389.26,422.41,408.6,426.92,389.41,383.25,405.67,0,0,0
22-08-2024 14:00,929.96,788.69,1111.89,884.07,578.12,1159.01,339.27,358.32,365.33,636.11,601.36,1011.11,481.98,439.06,740.61,596.07,494.78,614.08,584.5,446.36,602.26,576.11,423,625.04,670.21,360.92,428.87,657.85,404.56,568.24,363.52,302.18,321.61,399.2,360.84,397.68,436.4,359.42,407.34,0,0,0
22-08-2024 15:00,798.3,673.5,1142.8,813.36,642.78,1060.51,339.27,358.32,365.33,773.8,655.37,942.1,429.28,547.04,793.46,788.04,716.29,997.15,744.93,769.31,1091.56,773.32,845.67,1059.11,685.76,685.34,1067.59,631.01,617.13,1051.89,494.89,507.14,861.66,578.73,764.07,962.28,403.46,687.77,941.5,0,0,0
22-08-2024 16:00,242.72,583.02,687.05,275.32,557.04,693.63,339.27,358.32,365.33,148.52,156.93,166.43,302.6,495.01,520.52,240.58,646.83,663.8,502.9,646.01,683.95,399.2,614.01,642.29,404.17,664.36,678.8,429.41,636.02,663.1,468.79,555.71,564.92,504.99,563.52,602.93,422.47,565.87,589.94,0,0,0
22-08-2024 17:00,383.48,240.33,422.21,425.11,290.58,474.58,339.27,358.32,365.33,145.85,147.26,151.06,312,148.81,284.15,430.88,244.85,530.99,167.35,180.06,239.04,141.02,148.32,162.08,183.71,484.02,565.3,171.42,273.39,497.68,145.7,419.63,453.65,280.28,213.45,292.12,391.44,382.93,463.91,0,0,0
22-08-2024 18:00,40.87,89.41,120.78,43.67,94.42,150.23,339.27,358.32,365.33,35.81,51.55,59.53,32.45,42.94,52.75,40.84,60.85,69.58,40.33,58.55,68.23,33.98,53.97,64.59,38.38,62.27,73.36,38.46,58.38,68.27,31.55,47.27,54.59,34.46,42.82,49.59,34.02,48.63,56.02,0,0,0
22-08-2024 19:00,0,0.72,3.73,0,0.27,2.46,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0.05,0.76,0,0.08,0.97,0,0,0,0,0.13,1.04,0,0,0,0,0,0,0,0,0
22-08-2024 20:00,0,0,0,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-08-2024 21:00,0,0,0,0,0,0,339.27,358.32,365.33,0,0.05,0.27,0,0.04,0.21,0,0.02,0.37,0,0.19,0.61,0,0.02,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-08-2024 22:00,0.12,0.09,0.31,0,0,0,339.27,358.32,365.33,0.07,0.05,0.2,0,0,0.05,0,0.16,0.43,0,0.11,0.56,0.13,0,0.06,0,0.03,0.24,0,0.01,0.12,0,0,0.18,0,0.17,0.41,0,0.01,0.12,0,0,0
22-08-2024 23:00,0,0,0.12,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.01,0.19,0,0,0.06,0,0,0.06,0,0,0.06,0,0,0.12,0,0,0,0,0,0
23-08-2024 00:00,0,0.04,0.18,0,0,0,339.27,358.32,365.33,0,0,0.13,0,0,0,0,0.02,0.19,0,0,0.09,0,0,0,0,0,0.18,0,0,0.12,0,0,0.06,0,0,0.06,0,0,0,0,0,0
23-08-2024 01:00,0,0,0,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-08-2024 02:00,0,0,0.06,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0,0.06,0,0.02,0.12,0,0,0,0,0,0,0,0,0
23-08-2024 03:00,0,0,0.06,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.18,0,0.05,0.25,0,0,0.06,0,0,0.06,0,0,0,0,0,0
23-08-2024 04:00,0,0,0.12,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-08-2024 05:00,0,0,0,0,0,0,339.27,358.32,365.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0,0,0
23-08-2024 06:00,17.66,11.23,18.08,19.35,2.98,5.86,339.27,358.32,365.33,18.37,4.94,9.69,15.14,6.89,13.64,18.63,5.5,11.17,18.88,5.1,10.19,18.33,3.9,6.75,19.55,3.91,7.32,19.79,5.59,11.25,20.71,3.72,6.49,21.92,10.68,21.39,20.75,7.42,16.38,0,0,0
23-08-2024 07:00,56.27,54.76,62.01,57.66,55.74,63.96,339.27,358.32,365.33,48.5,51.67,55.52,34.56,35.53,38.8,45.03,47.32,50.77,40.8,44.68,47.39,36.46,41.8,44.04,38.56,46.91,48.43,39.52,45.72,47.8,32.29,47.26,53.8,34.58,41.74,46.48,33.54,42.74,48.73,0,0,0
23-08-2024 08:00,97.44,101.95,111.19,98.05,75.07,93.27,339.27,358.32,365.33,82.11,75.62,94.27,60.24,54.43,63.44,80.19,65.41,85.25,70.47,53.25,71.69,63,43.33,56.06,61.02,41.41,48.18,63.82,45.37,60.36,44.36,41.96,52.14,48,43.24,47.59,50.1,39.92,45.86,0,0,0
23-08-2024 09:00,235.94,212.65,235.7,247.72,159.91,201.21,339.27,358.32,365.33,219.27,173.58,202.37,171.01,156.03,170.34,216.89,182.88,206.22,217.92,180.53,207.54,202.43,154.34,185.18,217.91,159.87,191.52,216,174.14,201.41,174.07,131.76,152.08,185.86,170.88,190.66,204.18,169.12,199.22,0,0,0
23-08-2024 10:00,255.31,292.24,352.75,264.86,341.78,365.69,339.27,358.32,365.33,233.9,303.85,330.98,187.39,212.47,240.91,238.29,291.2,314.48,238.67,277.16,295.96,220.06,266.12,277.52,240.61,277.93,288.37,238.02,267.34,281.55,227.38,249.08,257.65,245.58,250.26,277.76,238.74,249.88,272.34,0,0,0
23-08-2024 11:00,351.1,310.34,349.82,369.47,323.99,332.98,339.27,358.32,365.33,331.18,282.82,293.03,279.3,242.6,280.69,351.06,296.91,308.37,349.24,293.43,307.23,321.3,271.32,283.63,355.93,301.99,312.22,354.96,296.63,307.77,316.96,285.08,290.67,337.25,304.72,334.08,337.45,293.08,309.41,0,0,0
23-08-2024 12:00,888.29,638.38,920.43,885.64,500.17,554.05,339.27,358.32,365.33,1019.53,511.46,744.74,552.96,443.19,547.28,730.05,522.92,566.96,669.41,529.41,583.89,623.64,486.14,593.1,677.41,561.28,960.82,707.2,550.76,723.03,557.88,470.66,503.78,596.02,543.73,587.81,599.33,522.12,550.72,0,0,0
